model_name,test_101_accuracy_proportional_gap,test_101_top5_accuracy_proportional_gap,test_101_log_loss_proportional_gap,test_101_cross_entropy_loss_proportional_gap,test_101_uncertainty_rejection_auc_proportional_gap,test_101_f1_score_proportional_gap,test_101_recall_proportional_gap,test_101_cvar_risk_proportional_gap,test_101_roc_auc_proportional_gap,test_101_entropy_proportional_gap,test_101_precision_proportional_gap,test_10c1_accuracy_proportional_gap,test_10c1_top5_accuracy_proportional_gap,test_10c1_log_loss_proportional_gap,test_10c1_cross_entropy_loss_proportional_gap,test_10c1_uncertainty_rejection_auc_proportional_gap,test_10c1_f1_score_proportional_gap,test_10c1_recall_proportional_gap,test_10c1_cvar_risk_proportional_gap,test_10c1_roc_auc_proportional_gap,test_10c1_entropy_proportional_gap,test_10c1_precision_proportional_gap,test_10c2_accuracy_proportional_gap,test_10c2_top5_accuracy_proportional_gap,test_10c2_log_loss_proportional_gap,test_10c2_cross_entropy_loss_proportional_gap,test_10c2_uncertainty_rejection_auc_proportional_gap,test_10c2_f1_score_proportional_gap,test_10c2_recall_proportional_gap,test_10c2_cvar_risk_proportional_gap,test_10c2_roc_auc_proportional_gap,test_10c2_entropy_proportional_gap,test_10c2_precision_proportional_gap,test_10c3_accuracy_proportional_gap,test_10c3_top5_accuracy_proportional_gap,test_10c3_log_loss_proportional_gap,test_10c3_cross_entropy_loss_proportional_gap,test_10c3_uncertainty_rejection_auc_proportional_gap,test_10c3_f1_score_proportional_gap,test_10c3_recall_proportional_gap,test_10c3_cvar_risk_proportional_gap,test_10c3_roc_auc_proportional_gap,test_10c3_entropy_proportional_gap,test_10c3_precision_proportional_gap,test_10c4_accuracy_proportional_gap,test_10c4_top5_accuracy_proportional_gap,test_10c4_log_loss_proportional_gap,test_10c4_cross_entropy_loss_proportional_gap,test_10c4_uncertainty_rejection_auc_proportional_gap,test_10c4_f1_score_proportional_gap,test_10c4_recall_proportional_gap,test_10c4_cvar_risk_proportional_gap,test_10c4_roc_auc_proportional_gap,test_10c4_entropy_proportional_gap,test_10c4_precision_proportional_gap,test_10c5_accuracy_proportional_gap,test_10c5_top5_accuracy_proportional_gap,test_10c5_log_loss_proportional_gap,test_10c5_cross_entropy_loss_proportional_gap,test_10c5_uncertainty_rejection_auc_proportional_gap,test_10c5_f1_score_proportional_gap,test_10c5_recall_proportional_gap,test_10c5_cvar_risk_proportional_gap,test_10c5_roc_auc_proportional_gap,test_10c5_entropy_proportional_gap,test_10c5_precision_proportional_gap,fgsm_accuracy_proportional_gap,fgsm_top5_accuracy_proportional_gap,fgsm_log_loss_proportional_gap,fgsm_cross_entropy_loss_proportional_gap,fgsm_uncertainty_rejection_auc_proportional_gap,fgsm_f1_score_proportional_gap,fgsm_recall_proportional_gap,fgsm_cvar_risk_proportional_gap,fgsm_roc_auc_proportional_gap,fgsm_entropy_proportional_gap,fgsm_precision_proportional_gap,pgd_accuracy_proportional_gap,pgd_top5_accuracy_proportional_gap,pgd_log_loss_proportional_gap,pgd_cross_entropy_loss_proportional_gap,pgd_uncertainty_rejection_auc_proportional_gap,pgd_f1_score_proportional_gap,pgd_recall_proportional_gap,pgd_cvar_risk_proportional_gap,pgd_roc_auc_proportional_gap,pgd_entropy_proportional_gap,pgd_precision_proportional_gap,cw_accuracy_proportional_gap,cw_top5_accuracy_proportional_gap,cw_log_loss_proportional_gap,cw_cross_entropy_loss_proportional_gap,cw_uncertainty_rejection_auc_proportional_gap,cw_f1_score_proportional_gap,cw_recall_proportional_gap,cw_cvar_risk_proportional_gap,cw_roc_auc_proportional_gap,cw_entropy_proportional_gap,cw_precision_proportional_gap,deepfool_accuracy_proportional_gap,deepfool_top5_accuracy_proportional_gap,deepfool_log_loss_proportional_gap,deepfool_cross_entropy_loss_proportional_gap,deepfool_uncertainty_rejection_auc_proportional_gap,deepfool_f1_score_proportional_gap,deepfool_recall_proportional_gap,deepfool_cvar_risk_proportional_gap,deepfool_roc_auc_proportional_gap,deepfool_entropy_proportional_gap,deepfool_precision_proportional_gap,bim_accuracy_proportional_gap,bim_top5_accuracy_proportional_gap,bim_log_loss_proportional_gap,bim_cross_entropy_loss_proportional_gap,bim_uncertainty_rejection_auc_proportional_gap,bim_f1_score_proportional_gap,bim_recall_proportional_gap,bim_cvar_risk_proportional_gap,bim_roc_auc_proportional_gap,bim_entropy_proportional_gap,bim_precision_proportional_gap
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lrscheduler_sgd,0.2547441058079356,0.059205903021784995,0.41738314186741277,0.4173831,0.7441958996552274,0.2504729124450094,0.2547441058079355,0.41703588,0.07488694486051664,0.18147491,0.2433522534313262,0.06670500287521558,0.011595221363316947,0.0780927255509971,0.07809282,0.16848769669057725,0.06497935277538237,0.06670500287521558,0.0780316,0.013382763311585165,0.05856774,0.060128061206773706,0.11040828062104649,0.027231201686577697,0.17714201612645614,0.17714188,0.29066233856955576,0.10634714969703506,0.11040828062104649,0.17702097,0.029329730428719725,0.10849162,0.09018511368503664,0.1739505462909718,0.041286015460295165,0.268692629730668,0.26869255,0.4469562789096226,0.16789207427211988,0.17395054629097173,0.26852578,0.044246793552597856,0.1372519,0.14569528940686818,0.20902817711328345,0.056746310611384354,0.3609125188564254,0.36091256,0.5901174966336059,0.2059575669096381,0.20902817711328345,0.36067042,0.0596180937349998,0.15413402,0.18419567972120204,0.28493387004025306,0.0838018271257906,0.5015457123062179,0.50154567,0.8315997184355929,0.28234365453182114,0.28493387004025295,0.5012827,0.08572837608466824,0.18693899,0.2542074401855119,0.6405980448533639,0.14862965565706257,1.4614430496559925,1.461443,2.4619101691168592,0.6459554325132685,0.6405980448533639,1.4599347,0.2161961335089854,0.018672016,0.644551820490279,0.21247843588269116,0.027406886858749147,0.3454247644456871,0.34542474,0.6563659876230815,0.2171728244659056,0.21247843588269116,0.34533635,0.05306245369618968,0.028393932,0.21662580146128504,0.8343875790684302,0.0,0.23799359422033672,0.23799351,2.053084777839922,0.8328195005164772,0.8343875790684301,0.23800068,0.05334170181078694,0.23004076,0.825777843067649,0.9600345025876941,0.0,0.2630736595991694,0.2630736,3.3264911507226125,0.9593463102774659,0.9600345025876941,0.23604894,0.06131291849788428,0.3298302,0.9567962806796905,0.21132834962622196,0.02705551651440613,0.3387511163774972,0.33875117,0.6482559531534122,0.21581255627934004,0.21132834962622207,0.33866483,0.05197012615275049,0.027444327,0.21531324978230532
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr001_sgd,0.21283783783783775,0.05906952430737061,0.32313806409732154,0.3231382,0.620438367751004,0.21385442089523415,0.21283783783783794,0.32233408,0.05798945686410058,0.109458506,0.20633145206109194,0.035472972972973006,0.006272869837950868,0.051466957658228,0.051466938,0.09095620767754597,0.03383733079858421,0.03547297297297282,0.05119216,0.008289564285273957,0.03779123,0.03542407795781114,0.09656531531531519,0.024394493814253338,0.14694197491406305,0.14694203,0.2476773476282267,0.09270661742564852,0.096565315315315,0.14671035,0.02407203073553131,0.0674936,0.09051125553834555,0.13316441441441437,0.03885694371841786,0.23190177572448528,0.23190176,0.36269354955291727,0.12768332034823476,0.13316441441441457,0.23168315,0.04004358643641744,0.08054497,0.1235413996104717,0.1860923423423423,0.05384213277574489,0.31690264346004016,0.31690273,0.5100581203488012,0.17975973205531856,0.1860923423423423,0.31674734,0.05621579734988498,0.09293134,0.17580604295114838,0.23873873873873871,0.07701690189928558,0.4342551958577602,0.4342552,0.6786910540486023,0.23133998496770097,0.23873873873873871,0.4341002,0.07992153356822135,0.11095012,0.22485790367880618,0.6672297297297297,0.12841958529360517,1.1400124744841778,1.1400126,2.580301862571562,0.6709841570145293,0.6672297297297297,1.1370656,0.20327815850603548,0.015683,0.6696836902838115,0.18975225225225217,0.02631120404251612,0.25805764007534,0.2580578,0.5944520160507599,0.19242539830281666,0.18975225225225217,0.25786066,0.04602392523842558,0.03205469,0.1919761204167571,0.8291103603603603,0.0,0.24270094943456935,0.24270093,2.1718338690345353,0.82983656048063,0.8291103603603603,0.24298418,0.04544284863182049,0.12884048,0.8243072964182572,0.9743806306306306,0.00017424638438750476,0.3231517613265723,0.32315168,3.530943694414939,0.9745832540240594,0.9743806306306306,0.29369015,0.06257536914751043,0.20138192,0.9740667287815997,0.1858108108108108,0.02631120404251612,0.25315830869932726,0.2531584,0.580849764934121,0.18833534000919516,0.18581081081081072,0.25296688,0.045098280046051,0.031498615,0.18765894656820087
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr0001_sgd,0.21450242718446605,0.05622136059217486,0.2785115809008602,0.2785117,0.5864212544675159,0.2245318990979532,0.21450242718446577,0.27716982,0.060565951298250494,0.081593074,0.2178625057929365,0.046116504854368905,0.009869580542826899,0.057124319226351625,0.057124384,0.10993502742389932,0.0450110573189524,0.04611650485436851,0.056411725,0.0113989250199413,0.044068195,0.041597730993193874,0.11104368932038834,0.029784984138174136,0.13934075786147165,0.13934083,0.2647733967171254,0.10798871885957705,0.11104368932038806,0.1383588,0.028986703634323124,0.07761312,0.09667896800680136,0.1659587378640777,0.049171660204441296,0.22195152974238355,0.22195165,0.4106213162627981,0.15977588039644866,0.16595873786407742,0.22081178,0.04760156104798013,0.093630195,0.14089996913798442,0.2126820388349515,0.0729643990130419,0.3115199947467971,0.3115201,0.541380585471576,0.20633319945277395,0.21268203883495132,0.310325,0.06983791589508212,0.108384565,0.18351415571080493,0.2882281553398058,0.0992245329573493,0.4116958231352502,0.4116958,0.7036029557822077,0.2836489574086644,0.28822815533980567,0.40999407,0.09529835200785988,0.13756993,0.2536915632671334,0.6881067961165048,0.14945364821995064,1.018526140064549,1.0185263,2.1915186298554943,0.6934810700614099,0.6881067961165048,1.013537,0.22512010335819732,0.004895538,0.6949977740922659,0.2369538834951456,0.03454353189989421,0.24418514681809506,0.24418518,0.6077608022494883,0.2445633843216485,0.23695388349514554,0.24374184,0.054225731906120705,0.024344692,0.24658860729868642,0.8668082524271845,0.0,0.20587153570992658,0.20587163,1.9346986684974723,0.8612340652271043,0.8668082524271844,0.20559081,0.04563339667338132,0.11301642,0.8552041422207116,0.9578276699029126,0.00035248501938663724,0.24173062790212604,0.24173078,2.7788323097330587,0.9560486573777787,0.9578276699029126,0.21502562,0.05556730118395584,0.16356723,0.9542317685684306,0.23270631067961167,0.0327811068029609,0.23837120368848022,0.2383713,0.5943303624943835,0.24013281946336848,0.23270631067961153,0.2379376,0.0528928198930035,0.023841744,0.24180369658467812
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lrscheduler_sgd,0.2130044843049327,0.03945530726256979,0.30543053137841,0.30543053,0.6617881743305176,0.20921246001941912,0.2130044843049328,0.3046192,0.05349446970040069,0.1238179,0.2019317116475097,0.0378363228699551,0.00663407821229047,0.0609211660736748,0.060921084,0.09495482410145842,0.03637551037213805,0.0378363228699551,0.06058754,0.009813765944953423,0.04077526,0.03368387628431399,0.08604260089686103,0.021997206703910633,0.13536788568823052,0.13536778,0.21599778840575132,0.08213091609537926,0.08604260089686103,0.13497621,0.02206267404879671,0.07178622,0.07218684599702183,0.11771300448430504,0.030202513966480493,0.1954273469831952,0.1954273,0.31436089052752475,0.11252179877582161,0.11771300448430504,0.19497496,0.031996034682325626,0.092700824,0.09740075445781042,0.15582959641255606,0.039280726256983214,0.2589023913288379,0.25890237,0.40426995737953136,0.1508423269903666,0.15582959641255606,0.25831336,0.04337406230394195,0.11146773,0.1349890191082323,0.21580717488789242,0.06407122905027937,0.3806255422590974,0.3806255,0.6104141221489041,0.20963990945863917,0.21580717488789242,0.37989044,0.0668153750127634,0.13764107,0.19062369027746767,0.5986547085201793,0.1103351955307262,1.0137948312366418,1.0137947,2.3296030109426327,0.607905487200299,0.5986547085201793,1.0118755,0.17629153218685004,0.029886179,0.6131964373215538,0.17096412556053814,0.02182262569832406,0.2164300403454106,0.21643002,0.49572388981725424,0.1745520140715773,0.17096412556053814,0.21628909,0.036854560530724334,0.028988468,0.17556786070304434,0.7951233183856502,0.0,0.22836246311351616,0.2283624,2.0136764944988204,0.7947836619857692,0.7951233183856502,0.22865605,0.04206543846159812,0.12471822,0.7887065303334497,0.9786995515695066,0.0003491620111731459,0.3409782948392427,0.34097838,3.6200466078050613,0.978662702364356,0.9786995515695066,0.31074908,0.06519173474072264,0.21179245,0.9780925487507038,0.16591928251121077,0.021648044692737373,0.213188621855807,0.21318868,0.4858943216035556,0.16943936953479605,0.16591928251121077,0.213051,0.03629273349372187,0.028633667,0.17060460850909093
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr001_adam,0.20603512243383615,0.04146593255333794,0.5381515460692656,0.5381515,0.9057483709468582,0.20877313676367645,0.20603512243383615,0.53814745,0.0525078970421704,0.27066055,0.1984224061287722,0.04254266633687848,0.007226428079834831,0.08859494785608901,0.08859504,0.1656124907791386,0.04132018960837859,0.042542666336878324,0.0885934,0.009351894852982625,0.10059496,0.037126444747784655,0.09250556517437533,0.014796971782518901,0.19670444745938645,0.19670452,0.39587869456259017,0.08963313744871068,0.09250556517437533,0.19670133,0.019925700909219378,0.18566044,0.07815742838492518,0.14494187484541168,0.03148657949070885,0.34672401900900773,0.346724,0.651609376302476,0.14024304860661274,0.14494187484541168,0.34671852,0.0341551578018581,0.2538787,0.11674685329579179,0.18847390551570617,0.05110116999311767,0.4642671243890784,0.4647656,0.8351745404188283,0.18419408772607085,0.188473905515706,0.4647608,0.046764180648589185,0.3274867,0.1591227886673467,0.2629235716052436,0.07553337921541643,0.6937721497875277,0.69377214,1.1956769965030838,0.25710825480185123,0.26292357160524354,0.69375587,0.07172682331962778,0.4212694,0.21502983437076742,0.5758100420479841,0.09962147281486583,2.134290260318836,2.1383224,3.725945444485593,0.5722753566792783,0.5758100420479841,2.13834,0.18042758508867962,0.048191756,0.5596900445429299,0.15557754142963148,0.018238128011011753,0.42594509296737365,0.42599362,0.7560327610959262,0.15710033841227594,0.15557754142963148,0.42599195,0.03715250322170764,0.05331594,0.15460954566287433,0.7437546376453129,0.0,0.3498874970463163,0.34988752,2.8513040843484516,0.7383973006754035,0.7437546376453129,0.34988794,0.057771513276062995,0.5680712,0.7223685625516167,0.9671036359139253,0.0,0.4181650158419614,0.41816497,6.080350847160096,0.9660756859234172,0.9671036359139253,0.38689604,0.07913684465833884,0.8162422,0.9627638039876314,0.15483551817956956,0.01806607019958702,0.42116426244170285,0.42121342,0.7491677175840812,0.15636354103262262,0.15483551817956956,0.42121205,0.03667578577528546,0.051835,0.15398849226404257
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr0001_adam,0.22870182555780932,0.03881987577639749,0.5448554427825921,0.5448556,1.0858710749920935,0.2326398371388509,0.2287018255578096,0.5447959,0.05587513482301476,0.21569145,0.2170476864748154,0.05679513184584178,0.007073844030365795,0.11487008892752502,0.114870176,0.22785487893101178,0.054227323513712664,0.05679513184584194,0.11485643,0.011423748711174863,0.08804034,0.043464751266506195,0.10927991886409733,0.01552795031055902,0.25136468079164026,0.25136477,0.4864995484015575,0.10516286303841449,0.10927991886409748,0.25133795,0.0251812439609077,0.16717726,0.07993655618022624,0.16151115618661252,0.033298826777087655,0.3991923656084453,0.39919245,0.743583249656338,0.15428537566468478,0.16151115618661283,0.39915684,0.03971198524479653,0.20494832,0.1147927205336323,0.21932048681541583,0.048136645962732906,0.5764672760120234,0.57646734,1.0602637641408268,0.2136167564001811,0.21932048681541597,0.5764266,0.0583374120356947,0.23188134,0.16747578567256677,0.2700304259634888,0.07832988267770875,0.7917762849923975,0.79177636,1.3893112338624154,0.2632836345086041,0.27003042596348903,0.79170704,0.08365045966981076,0.2882808,0.20063287745306255,0.6422413793103449,0.11490683229813664,2.144639916320452,2.1446404,4.28725592066974,0.635157061239202,0.6422413793103449,2.144036,0.20644646299753444,0.043066528,0.6229840186255403,0.18002028397565917,0.020358868184955085,0.4349813161905976,0.43498144,0.876551851447829,0.1807879555713077,0.18002028397565947,0.43496382,0.04289193296714591,0.053909704,0.17759924577593136,0.8445740365111563,0.0,0.3999053075544078,0.39990532,3.7093254042846326,0.8351501464941834,0.8445740365111563,0.39990997,0.06775441954703135,0.4895176,0.8204676015317275,0.9675456389452333,0.0,0.4202523670423094,0.42025247,5.927464037548501,0.966000643279541,0.9675456389452333,0.38696578,0.07384802378606266,0.606122,0.96371381122733,0.1779918864097363,0.020013802622498255,0.4278483356511586,0.4278486,0.860781450074729,0.17853925614498647,0.1779918864097366,0.42783126,0.04212886596014826,0.052621044,0.1753478832297281
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lrscheduler_adam,0.20730478589420656,0.04460580912863063,0.5519228583479943,0.5516506,1.019261066009957,0.20557201603857658,0.20730478589420626,0.5516363,0.05736053006279181,0.24117072,0.1974852603186958,0.036020151133501155,0.007607192254495128,0.07904315982724207,0.07888389,0.14422693484486745,0.0337812822639315,0.03602015113350116,0.07888208,0.009047944016891317,0.08762494,0.02914703237918369,0.08362720403022672,0.016251728907330506,0.1987369588884367,0.19882669,0.339681711457119,0.0811038117370526,0.08362720403022657,0.1988235,0.021340078761938497,0.15629569,0.06710965867111546,0.11763224181360199,0.027143845089903185,0.2962155247943536,0.29598823,0.5078776065651266,0.11483207875244181,0.11763224181360167,0.29598284,0.03111617758245684,0.20978525,0.08895781881901232,0.16423173803526436,0.038900414937759316,0.43857643459455864,0.43832424,0.7290063952260835,0.15961187594108572,0.16423173803526422,0.43831748,0.04471797317073779,0.2283377,0.12278313050270374,0.22166246851385382,0.068118948824343,0.6514612764179266,0.65117157,1.0394024685513925,0.21528189211622656,0.2216624685138537,0.65116006,0.0684652876304743,0.31574303,0.16315662249159588,0.5408060453400503,0.10840248962655594,1.9300120928295272,1.9314525,3.4250067289921606,0.5492770711442525,0.5408060453400504,1.9315596,0.17724383286066273,0.037511602,0.550650163852351,0.13350125944584373,0.017980636237897626,0.38632705454089006,0.38652748,0.6757040816909365,0.13752614162324442,0.1335012594458436,0.38652837,0.034970788472739364,0.038309064,0.13618915044237204,0.7244332493702771,0.0,0.3246383728749037,0.3245814,2.6376778723891574,0.7253023902085803,0.724433249370277,0.32458192,0.05662610807810976,0.5530192,0.7234950005980508,0.9493702770780856,0.0,0.40184708940239305,0.40177655,5.828472224243508,0.9471501785311636,0.9493702770780856,0.37133673,0.08076750222808103,0.8055365,0.9448269367218163,0.133249370277078,0.017980636237897626,0.3818844101943589,0.38207188,0.6692064566365029,0.13710153031213332,0.13324937027707803,0.38207257,0.03451585330901811,0.036917374,0.13566693710728273
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr001_adam,0.22710622710622716,0.04070066975785675,0.5519349548868593,0.55193496,1.1142136103782947,0.22736007753589033,0.227106227106227,0.55187696,0.05324335357347928,0.22959006,0.2144315715824187,0.052747252747252796,0.009445303108363376,0.12099478757886707,0.120994866,0.24373145727595416,0.05110990578115469,0.052747252747252796,0.12097448,0.011239932642250679,0.08829899,0.04324278983160092,0.11355311355311358,0.01923407178430368,0.27519252804909383,0.2751925,0.5514141144153909,0.10978379364564853,0.11355311355311358,0.2751453,0.02525097792907333,0.17859444,0.09285940465833843,0.16263736263736261,0.03692254851451147,0.41310839856266907,0.41310838,0.7849487563768416,0.1563063445428668,0.16263736263736261,0.41304433,0.03766741975983512,0.23347563,0.12624586886883163,0.20976800976800977,0.05409582689335393,0.5909612284981612,0.59096116,1.0756918109785756,0.2022361420832503,0.20976800976800977,0.5908829,0.05575830528199492,0.28336188,0.16125712942991427,0.28791208791208794,0.07418856259659976,0.8327921958665822,0.8327923,1.5312729799535876,0.2762514919576675,0.28791208791208783,0.8326766,0.08087634800131094,0.351926,0.22155312238008332,0.6065934065934065,0.10149407521895933,2.122357534574527,2.1235025,4.391310420562037,0.5983631980940692,0.6065934065934065,2.1230376,0.19769945193224103,0.07644959,0.5845384799512318,0.17045177045177037,0.019921002919457302,0.43790006878111626,0.43790004,0.8796479333566388,0.17093474586091334,0.17045177045177037,0.4378863,0.040806124325113505,0.06469504,0.16781405295426857,0.7897435897435898,0.0,0.4166815952659368,0.4166816,3.5392548907622254,0.778363092544523,0.7897435897435896,0.41668615,0.06038695940781018,0.46393892,0.7566808107365195,0.9619047619047618,0.0001717327837884063,0.495920741004554,0.49592078,6.569588408327023,0.9604430241420667,0.9619047619047618,0.46026677,0.07688599466636571,0.63192207,0.956714598349128,0.1692307692307693,0.018890606216726752,0.4289056386190821,0.42890555,0.8631273514929075,0.16987443309534084,0.1692307692307693,0.42889225,0.03991666395963229,0.06336279,0.1672735475943647
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr0001_adam,0.22321428571428573,0.04538421866941726,0.5431921344605735,0.54319227,1.061284604818049,0.22442112643637593,0.22321428571428573,0.5431303,0.056268211433322356,0.22388925,0.20375467294990537,0.05828373015873018,0.010314595152140288,0.12433778413414538,0.124337874,0.2519513760157644,0.05973349467990737,0.05828373015873018,0.12431867,0.011903571731266736,0.078551985,0.04778406956045861,0.12053571428571438,0.016847172081829096,0.26870355826717757,0.26870352,0.5277802206074386,0.1230307524423892,0.12053571428571438,0.26866147,0.02576035464355141,0.15193327,0.09897274595186266,0.16964285714285712,0.030428055698813905,0.4051097855382202,0.40510985,0.7951483020252851,0.17088884518262068,0.16964285714285712,0.40505812,0.039229715670157005,0.18922865,0.13456268258884135,0.22371031746031758,0.05036960632628509,0.5972825157692654,0.59728247,1.1063323411406265,0.22356986431210016,0.22371031746031741,0.59720635,0.05881744874751726,0.21424568,0.17780538647175545,0.2859623015873016,0.07220216606498202,0.8149884958568407,0.8149886,1.5066510403117628,0.2861788029582406,0.28596230158730174,0.81487745,0.08359301628122362,0.25030157,0.21997112323702467,0.6889880952380953,0.13821557503867973,2.4873684629486514,2.4873686,4.842168403407782,0.6899277172350787,0.6889880952380953,2.486603,0.23356077195002853,0.0008067466,0.6890342324975602,0.2175099206349206,0.021488739900292285,0.5200307134591626,0.52003074,1.031565273788089,0.2218797637291109,0.21750992063492078,0.52000976,0.04852114547149657,0.045767117,0.2232837071200025,0.8740079365079365,0.0,0.4788003267629901,0.4788004,4.230577925358921,0.8713212893907069,0.8740079365079365,0.47880307,0.07431069883076158,0.5440902,0.8654293121934854,0.976438492063492,0.00017190991920231903,0.5757025008328834,0.57570255,6.27527639896094,0.976135908203262,0.976438492063492,0.5406733,0.08582635876501211,0.6040241,0.9750648593600159,0.21577380952380953,0.021144920061887645,0.5126744324149014,0.51267457,1.0187837491582656,0.22019153508184205,0.2157738095238097,0.5126537,0.047745125912929516,0.04425207,0.2216043650068855
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lrscheduler_adam,0.20930793344586454,0.04378555421479056,0.5924982756861399,0.5924983,1.1007820679734799,0.20702893070118503,0.20930793344586443,0.592466,0.05377872570526609,0.25033408,0.19677853674614382,0.05497950325536537,0.008446819513876906,0.15354257918236774,0.1543767,0.2327943883788104,0.053155483798328663,0.05497950325536522,0.15439205,0.012364392107389464,0.07398317,0.04611370625507507,0.10827103930552218,0.02206516117910703,0.3129860725315901,0.31389117,0.5135831479996079,0.10443351998521248,0.10827103930552204,0.31391296,0.025820361908210403,0.16662897,0.08524646847648067,0.15288160115746324,0.03344250991208411,0.4698064282227456,0.47064716,0.7774856591508963,0.14727880759162928,0.15288160115746327,0.47065106,0.03892402072863928,0.21791907,0.11946484799042695,0.21871232216059802,0.05464575073263226,0.7020595733625996,0.70294386,1.119584876069912,0.21253430263271725,0.21871232216059805,0.7029519,0.05902153409301897,0.27522203,0.1746536979647721,0.2859898721967688,0.08429581106705743,1.0175988843430022,1.0184934,1.5987446508301586,0.27752145171704196,0.2859898721967686,1.0184898,0.08888505066108797,0.3440379,0.22317531755301503,0.6122498191463709,0.10032752973625235,2.3802025757340015,2.383348,4.832275335161892,0.6065055120833176,0.6122498191463708,2.3831367,0.19659279175404884,0.058263984,0.5931062235677225,0.17000241138172179,0.016721254956042056,0.4795645157757509,0.47956437,0.9341404850276933,0.17153660738427334,0.17000241138172148,0.47955534,0.03897950430749775,0.05487456,0.1700064119724316,0.7885218230045816,0.0,0.4386368422669469,0.43863684,3.7168649428415956,0.7800058238104173,0.7885218230045816,0.4386426,0.06539730546663022,0.6214436,0.7624631886244047,0.9684108994453822,0.00017238407171175484,0.5661460021176284,0.5661461,7.013472771284904,0.9680913878505811,0.9684108994453822,0.53155106,0.08786727782196951,0.80445623,0.9660026779787171,0.1678321678321678,0.01689363902775381,0.47352026875642617,0.47352013,0.9236642560379845,0.16928624479677873,0.16783216783216784,0.47351125,0.03841399735049676,0.05326214,0.16781971445070307
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr001_sgd,0.26491133799032773,0.06758165392633782,0.5426422809577572,0.5426424,0.9207157891764678,0.26199297793916665,0.2649113379903276,0.5426088,0.07589650631451676,0.23922366,0.2514459581928335,0.040032240730789787,0.006428075052119514,0.07273965647497008,0.07273962,0.10840304626698163,0.03793567200913117,0.040032240730789787,0.07273402,0.008589467388062358,0.050292533,0.02932362475628593,0.08543793659322935,0.020326615705351013,0.17117004025894325,0.17117018,0.27560802467176077,0.08297580056966913,0.08543793659322953,0.17115974,0.021324916194074724,0.11393565,0.06480891525904224,0.12466415905427178,0.03387769284225165,0.25358455795977863,0.25358465,0.3829205687508454,0.12099171006921343,0.12466415905427178,0.25357008,0.031180365351148355,0.14213924,0.09526665943104283,0.15556152606125725,0.045517720639332945,0.3411093883513918,0.34110942,0.5082298519015442,0.15274572243131332,0.15556152606125725,0.34108928,0.04250990651262695,0.16490836,0.12263314392278193,0.214400859752821,0.06862404447533017,0.480307847052126,0.48030785,0.7067611954953584,0.21165993421448193,0.21440085975282108,0.48027638,0.06222722100495846,0.22983909,0.1718872677419656,0.6300376141859214,0.11535788742182072,1.8400993855721923,1.8400996,3.14561593913003,0.6302749106076739,0.6300376141859214,1.8396719,0.2108336869434298,0.034088336,0.6255516451254269,0.1802794196668458,0.01945795691452403,0.3779592677584409,0.37795922,0.7068068194965208,0.18208062644954487,0.1802794196668458,0.377944,0.044305040137349996,0.02858769,0.18171476744005782,0.8108543793659323,0.0,0.283315454092918,0.28331545,2.4453901154872044,0.8069242769591117,0.8108543793659323,0.28332028,0.05900304160090365,0.3841981,0.7988130309465596,0.9559376679204729,0.0,0.3122982361134421,0.3122983,4.26812729677324,0.9547665881317356,0.9559376679204729,0.2839714,0.06807970635313348,0.5428607,0.9527121401994432,0.17893605588393335,0.01876302988186242,0.3747008862455121,0.37470096,0.7012459038829796,0.18062334655582643,0.1789360558839332,0.37468597,0.04382779948492378,0.027222246,0.1802843276783798
