model_name,test_101_accuracy,test_101_top5_accuracy,test_101_log_loss,test_101_cross_entropy_loss,test_101_uncertainty_rejection_auc,test_101_f1_score,test_101_recall,test_101_cvar_risk,test_101_roc_auc,test_101_entropy,test_101_precision,test_10c1_accuracy,test_10c1_top5_accuracy,test_10c1_log_loss,test_10c1_cross_entropy_loss,test_10c1_uncertainty_rejection_auc,test_10c1_f1_score,test_10c1_recall,test_10c1_cvar_risk,test_10c1_roc_auc,test_10c1_entropy,test_10c1_precision,test_10c2_accuracy,test_10c2_top5_accuracy,test_10c2_log_loss,test_10c2_cross_entropy_loss,test_10c2_uncertainty_rejection_auc,test_10c2_f1_score,test_10c2_recall,test_10c2_cvar_risk,test_10c2_roc_auc,test_10c2_entropy,test_10c2_precision,test_10c3_accuracy,test_10c3_top5_accuracy,test_10c3_log_loss,test_10c3_cross_entropy_loss,test_10c3_uncertainty_rejection_auc,test_10c3_f1_score,test_10c3_recall,test_10c3_cvar_risk,test_10c3_roc_auc,test_10c3_entropy,test_10c3_precision,test_10c4_accuracy,test_10c4_top5_accuracy,test_10c4_log_loss,test_10c4_cross_entropy_loss,test_10c4_uncertainty_rejection_auc,test_10c4_f1_score,test_10c4_recall,test_10c4_cvar_risk,test_10c4_roc_auc,test_10c4_entropy,test_10c4_precision,test_10c5_accuracy,test_10c5_top5_accuracy,test_10c5_log_loss,test_10c5_cross_entropy_loss,test_10c5_uncertainty_rejection_auc,test_10c5_f1_score,test_10c5_recall,test_10c5_cvar_risk,test_10c5_roc_auc,test_10c5_entropy,test_10c5_precision,fgsm_accuracy,fgsm_top5_accuracy,fgsm_log_loss,fgsm_cross_entropy_loss,fgsm_uncertainty_rejection_auc,fgsm_f1_score,fgsm_recall,fgsm_cvar_risk,fgsm_roc_auc,fgsm_entropy,fgsm_precision,pgd_accuracy,pgd_top5_accuracy,pgd_log_loss,pgd_cross_entropy_loss,pgd_uncertainty_rejection_auc,pgd_f1_score,pgd_recall,pgd_cvar_risk,pgd_roc_auc,pgd_entropy,pgd_precision,cw_accuracy,cw_top5_accuracy,cw_log_loss,cw_cross_entropy_loss,cw_uncertainty_rejection_auc,cw_f1_score,cw_recall,cw_cvar_risk,cw_roc_auc,cw_entropy,cw_precision,deepfool_accuracy,deepfool_top5_accuracy,deepfool_log_loss,deepfool_cross_entropy_loss,deepfool_uncertainty_rejection_auc,deepfool_f1_score,deepfool_recall,deepfool_cvar_risk,deepfool_roc_auc,deepfool_entropy,deepfool_precision,bim_accuracy,bim_top5_accuracy,bim_log_loss,bim_cross_entropy_loss,bim_uncertainty_rejection_auc,bim_f1_score,bim_recall,bim_cvar_risk,bim_roc_auc,bim_entropy,bim_precision
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lrscheduler_sgd,0.468,0.917,1.4888622469068777,1.4888623,0.35512306098344554,0.4663242096682819,0.46799999999999997,1.563733,0.8720361111111112,1.2826724,0.4703062330165322,0.5721666666666667,0.9483333333333334,1.2099958083894713,1.2099957,0.23399113965301446,0.568245458892472,0.5721666666666667,1.2712336,0.9122800925925926,1.1878915,0.5694556502001167,0.5435,0.9336666666666666,1.294903360017773,1.2949033,0.2598579430508469,0.5412636814450605,0.5435,1.3603967,0.9009949074074074,1.2232859,0.5467656286696092,0.5246666666666666,0.9258333333333333,1.3634020371532147,1.363402,0.28087807452902647,0.5233423010102768,0.5246666666666666,1.432312,0.8918430864197531,1.2471569,0.5319069273768953,0.502,0.9171666666666667,1.4357962357531038,1.4357963,0.3000915841229992,0.5007448407187836,0.502,1.5082302,0.8813602623456788,1.2685765,0.5097559468012075,0.4663333333333333,0.8935,1.5746232354581364,1.5746232,0.3441444591690429,0.4660721444651272,0.4663333333333333,1.653954,0.8597632716049383,1.2984495,0.4769701150564936,0.23866666666666667,0.8493333333333334,2.2967618920928436,2.2967618,0.7115340158092074,0.2312165462307115,0.23866666666666667,2.4114592,0.7589005092592593,1.1754632,0.22794556447821854,0.493,0.9338333333333333,1.3873559102079118,1.3873559,0.3196352304961848,0.48676333427028873,0.493,1.4578594,0.8873668209876543,1.1744386,0.4858426020296365,0.12183333333333334,0.9546666666666667,1.4009650095406856,1.400965,0.6440207230211163,0.1210152434089379,0.12183333333333335,1.4726826,0.882565925925926,1.2837,0.12451645708791444,0.012666666666666666,0.9543333333333334,1.5294049810521602,1.5294051,0.9873009801089108,0.012582518000527555,0.012666666666666668,1.5710803,0.8612591666666667,1.3830824,0.012910187038404247,0.496,0.934,1.3836590259236896,1.3836591,0.3175346581090931,0.48977824004762044,0.496,1.4539782,0.8878844444444445,1.1740336,0.48876747509741375
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr001_adam,0.535,0.9285,1.7093314768536478,1.7093313,0.2646108419078485,0.5326268042103363,0.535,1.7992886,0.8947583333333332,0.6592627,0.5420552387804134,0.6451666666666667,0.9616666666666667,1.2097440038788445,1.209744,0.16184387573167855,0.6453503886120572,0.6451666666666668,1.2734109,0.9355124382716051,0.5710268,0.651129296649767,0.6115,0.9543333333333334,1.329884942586123,1.3298849,0.1938160578806735,0.6128277681022795,0.6115,1.399873,0.9255271296296297,0.6151617,0.6233826882080166,0.5761666666666667,0.9381666666666667,1.4966000991317694,1.4965999,0.229323951802282,0.5787589106179107,0.5761666666666667,1.5753596,0.9120896296296296,0.65055573,0.5972871484943416,0.5468333333333333,0.9191666666666667,1.6272245037469908,1.6277783,0.25481175143117374,0.5491725775500855,0.5468333333333334,1.7134427,0.9001823765432098,0.6887461,0.5686310359208386,0.49666666666666665,0.8955,1.882271000961251,1.8822708,0.3048670787076214,0.5000892594832773,0.4966666666666667,1.9813157,0.8766090586419754,0.7374038,0.5308247059535571,0.28583333333333333,0.8721666666666666,3.483103477839979,3.4875839,0.6561917732373941,0.2879295691782869,0.28583333333333333,3.6711562,0.7739581635802469,0.5438382,0.29775323046394636,0.569,0.951,1.5846376372360205,1.5846914,0.2438230116919848,0.5674111609218085,0.569,1.6680918,0.9092591049382716,0.5464968,0.5716830511382903,0.17266666666666666,0.9686666666666667,1.5001156386761825,1.5001155,0.5347488848678632,0.17610197048180892,0.17266666666666666,1.5790671,0.8897876697530863,0.81356966,0.18774423869837986,0.022166666666666668,0.9686666666666667,1.5759917201566527,1.5759915,0.9830980979609217,0.02283668544534891,0.022166666666666664,1.6223583,0.8696114506172838,0.9423294,0.02518043826958727,0.5695,0.9511666666666667,1.5793247510487554,1.5793792,0.2428698087554918,0.5679071476632978,0.5695,1.6625004,0.9097092901234568,0.54572845,0.5721030295046682
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr0001_adam,0.507,0.9285,1.618991505394402,1.6189915,0.29585553604646114,0.5023510564820164,0.5069999999999999,1.7040964,0.8903044444444446,0.7764739,0.5161171212574258,0.62,0.9591666666666666,1.1683715858493937,1.1683716,0.17415633581033962,0.6191485122881992,0.62,1.2298213,0.9322218518518518,0.6949419,0.6305418739167014,0.5855,0.951,1.3114164162202167,1.3114164,0.21084194799855127,0.5858036459124014,0.5855,1.3803769,0.919248611111111,0.7454874,0.6064998950707877,0.5511666666666667,0.9338333333333333,1.4663382033030548,1.4663382,0.24730615576068712,0.5536456745852878,0.5511666666666666,1.543439,0.9055462037037036,0.76961213,0.5835229360741949,0.5131666666666667,0.9195,1.6521203587816222,1.6521202,0.2922234493036894,0.5148044847014099,0.5131666666666667,1.738989,0.8879825308641977,0.7868145,0.5487945989215777,0.47983333333333333,0.8903333333333333,1.8777618310647792,1.8777617,0.338894845588132,0.48229014541527676,0.4798333333333333,1.9764693,0.8641124691358024,0.8228374,0.5269376576195359,0.23516666666666666,0.855,3.295548030614961,3.2955482,0.7499331830134807,0.23884382406968158,0.2351666666666667,3.4682515,0.7483165277777777,0.6662167,0.24852650616603658,0.539,0.9463333333333334,1.5038446297134893,1.5038446,0.26616614065238,0.5362958046546538,0.5389999999999999,1.5829384,0.9025475308641975,0.6731423,0.5421212792372814,0.10216666666666667,0.966,1.4670853586176476,1.4670852,0.6679607424476743,0.10791868287869047,0.10216666666666666,1.5442698,0.8791023456790124,0.9513693,0.1183466005135003,0.021333333333333333,0.966,1.4884088530744057,1.4884088,0.9825768288575853,0.02225762242406376,0.021333333333333333,1.5299908,0.8733561111111111,1.0258456,0.023919621881482018,0.5403333333333333,0.9466666666666667,1.4963693445951,1.4963695,0.2639293003184566,0.5377679120003245,0.5403333333333332,1.5750704,0.9032670987654322,0.67231923,0.5436053629243472
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lrscheduler_adam,0.5245,0.921,1.7728738262565233,1.7728735,0.28698629319378943,0.5203326029099886,0.5245000000000001,1.8661631,0.8889905555555556,0.64103264,0.529489062324582,0.6378333333333334,0.9566666666666667,1.2326691144270072,1.2327032,0.162622581166531,0.6328517002547752,0.6378333333333333,1.2975786,0.9345535030864198,0.5617302,0.6405564933109222,0.6063333333333333,0.9483333333333334,1.369404005842091,1.3697466,0.19040147651155404,0.6018564993880476,0.6063333333333333,1.4418329,0.9229609567901236,0.5971969,0.6155092332360781,0.5838333333333333,0.9378333333333333,1.480760828242132,1.4807607,0.21430621933058905,0.5797652370935754,0.5838333333333334,1.5586871,0.91374125,0.62482285,0.6010940938520697,0.553,0.9265,1.643390001148003,1.6433899,0.24573401856094768,0.5504354691355525,0.553,1.7298739,0.9009135802469135,0.6344047,0.5787765815614581,0.515,0.8983333333333333,1.8865837668981682,1.8865834,0.2898488782019342,0.5139728507418646,0.515,1.9858611,0.8785178086419754,0.6795473,0.5521386628305736,0.30383333333333334,0.8595,3.347164919989711,3.3493974,0.6289014827688325,0.2952134611286717,0.3038333333333333,3.525806,0.7759302314814815,0.53584796,0.2964753313964161,0.5733333333333334,0.9466666666666667,1.5837017519305876,1.5842084,0.23815845855159645,0.5649011323004831,0.5733333333333334,1.6675868,0.9101060185185185,0.53625983,0.5699314593769378,0.18233333333333332,0.964,1.5132303051614375,1.5134305,0.5170028313837093,0.1799208049081797,0.18233333333333332,1.5930834,0.8896831790123457,0.80209434,0.18243449699071976,0.0335,0.964,1.6014314112629058,1.6016315,0.9704926048441582,0.03461545378988464,0.033499999999999995,1.6493157,0.8669157561728393,0.932513,0.03640248844817681,0.5735,0.9466666666666667,1.578626597686313,1.5791175,0.23723498740647123,0.5651792432346344,0.5734999999999999,1.6622277,0.9105350617283952,0.53554106,0.5702760091222043
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr001_adam,0.5275,0.931,1.5236036241126438,1.5236036,0.2730093588453729,0.5279653699880222,0.5275000000000001,1.6037049,0.8968369444444445,0.80823314,0.5392550764297643,0.6465,0.9613333333333334,1.1005304800877174,1.1005305,0.1606036050756357,0.6484017911920585,0.6465,1.1584116,0.9366256481481481,0.7153598,0.656767970593434,0.605,0.9518333333333333,1.2519132654748446,1.2519132,0.20033480562279718,0.6083083660216135,0.605,1.3177313,0.923353364197531,0.77471274,0.6227085424740086,0.5715,0.9346666666666666,1.3873114143956236,1.3873113,0.2304912394651994,0.5765182719776737,0.5715,1.4602357,0.9115916049382715,0.8107872,0.5997903348955609,0.5393333333333333,0.918,1.561917454033516,1.5619173,0.2680350214822691,0.5451332220380494,0.5393333333333333,1.6440135,0.8944545987654321,0.8435784,0.5757567824935121,0.486,0.8985,1.7993336789500132,1.7993337,0.3268644236927859,0.4945565686124625,0.48600000000000004,1.8938824,0.8706609567901236,0.8886469,0.5343664731193832,0.2685,0.872,3.065357372403527,3.0664814,0.6961823507467901,0.27444908883661884,0.2685,3.2273376,0.7599975925925926,0.70757097,0.28519442182627114,0.5661666666666667,0.9511666666666667,1.411650500562663,1.4116504,0.24271978697975868,0.5665222970226331,0.5661666666666667,1.4859073,0.9086183950617285,0.6998445,0.5712557687455535,0.1435,0.9705,1.3908193806474456,1.3908193,0.586156035170438,0.15145038257218407,0.14350000000000002,1.4639992,0.89007,0.96227515,0.16702696195086802,0.026,0.9703333333333334,1.4686119770695996,1.468612,0.9774643715924987,0.027030331707213993,0.025999999999999995,1.5090352,0.8744409104938272,1.0726937,0.029713353708158856,0.567,0.9521666666666667,1.4028202681173203,1.4028201,0.24058647677863726,0.567246836883055,0.567,1.4766129,0.9094609567901235,0.69896877,0.5716267997705055
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr0001_adam,0.522,0.9255,1.5497677629057367,1.5497679,0.2799472124986059,0.5179305661061413,0.522,1.6312062,0.8918202777777777,0.78840935,0.5361104762761489,0.6328333333333334,0.9595,1.1291286506440428,1.1291287,0.17003003713324893,0.6279087530497678,0.6328333333333334,1.1884904,0.9337445679012346,0.6947855,0.641125189239022,0.591,0.9531666666666667,1.2741095754570835,1.2741095,0.20749090788814714,0.5856389263908043,0.591,1.3410717,0.9206499999999999,0.7420565,0.6066599500120484,0.558,0.94,1.4110970373314597,1.411097,0.24380270536098247,0.5536793541144007,0.558,1.4852533,0.9079215432098767,0.7660816,0.5826973128286365,0.5216666666666666,0.9206666666666666,1.604088626370215,1.6040885,0.28606523627048136,0.5184990378489378,0.5216666666666667,1.6883687,0.8894112654320988,0.7821971,0.5535820818984598,0.47983333333333333,0.8995,1.8227222638786509,1.8227223,0.34043332483141053,0.4766888698033534,0.4798333333333333,1.9184636,0.8659985185185185,0.80542374,0.5251919708964758,0.209,0.8355,3.5022283360335713,3.5022283,0.7934366538510125,0.2070658683730699,0.209,3.6856048,0.7242799845679012,0.64470327,0.20937266450145547,0.5258333333333334,0.9486666666666667,1.5265076497872743,1.5265076,0.2759109703126827,0.5196276848267776,0.5258333333333333,1.606766,0.8991412037037037,0.673666,0.5229616144185455,0.08466666666666667,0.9695,1.4851015780953645,1.4851016,0.7103753196129967,0.08593147609275639,0.08466666666666667,1.5632074,0.8747702469135801,0.99467754,0.09060619018015355,0.015833333333333335,0.9693333333333334,1.5824166577769332,1.5824167,0.9880699362356081,0.01593640955832392,0.015833333333333335,1.628609,0.863888024691358,1.033286,0.016788783143054677,0.527,0.949,1.519120023215904,1.5191201,0.27417508571759197,0.5207550817283705,0.5269999999999999,1.5989901,0.899874537037037,0.67269003,0.5240923122945748
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lrscheduler_adam,0.5465,0.9245,1.6101293966939214,1.6101294,0.25788559272335215,0.5479600274431345,0.5465,1.6948117,0.8990236111111111,0.6679215,0.5583148614425066,0.6531666666666667,0.9586666666666667,1.1663138638435269,1.1671572,0.15133407524740225,0.6542898816485544,0.6531666666666667,1.2285833,0.9383721913580247,0.5737158,0.6630411639732128,0.6163333333333333,0.9455,1.3275226134370188,1.3284377,0.1858028460964965,0.6188556581263257,0.6163333333333333,1.3983564,0.9255874074074073,0.6232067,0.6358401942319429,0.5855,0.9345,1.4860791836722578,1.4869292,0.21819871263922738,0.5892486448548565,0.5854999999999999,1.5651679,0.913137361111111,0.65060556,0.6120551851265799,0.54,0.914,1.7209036868907472,1.7217977,0.26019376803802885,0.5441556972834547,0.5399999999999999,1.8123984,0.8940423148148147,0.6812165,0.5736937162960843,0.4935,0.8853333333333333,2.0399364470381265,2.0408409,0.319013959055003,0.4992481825273538,0.49350000000000005,2.1482155,0.8656683950617283,0.7179775,0.5399666029696641,0.268,0.8698333333333333,3.4176260138334262,3.420806,0.7159523135043244,0.27191313623611624,0.268,3.6005664,0.7633331327160493,0.5653187,0.2828296463721454,0.5736666666666667,0.9506666666666667,1.495945306521174,1.4959451,0.23742918077778222,0.5724859845829742,0.5736666666666668,1.5746444,0.9130846450617283,0.5635081,0.5769240194610251,0.14616666666666667,0.9668333333333333,1.454564508023026,1.4545645,0.5790279392255653,0.1520206972100106,0.1461666666666667,1.5311023,0.8879845679012345,0.8661661,0.16511054297953448,0.021833333333333333,0.9666666666666667,1.5834853676295264,1.5834854,0.9837094513038935,0.022049535810340037,0.021833333333333337,1.6299819,0.8666354012345678,0.9639304,0.023631353247005944,0.5751666666666667,0.9505,1.4898341414698328,1.489834,0.23614315089219642,0.5740410334276829,0.5751666666666666,1.5682119,0.9136219444444444,0.56264675,0.5784439809905824
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr001_sgd,0.456,0.8945,1.896442532151253,1.8964427,0.3553865570716569,0.4565307016967394,0.45600000000000007,1.9961724,0.8579391666666666,0.79806143,0.4648641440232348,0.5955,0.9531666666666667,1.3187691894464326,1.3187691,0.2050858043029124,0.5951324169092655,0.5955,1.3881433,0.9204271296296296,0.6763896,0.6028056988535859,0.5673333333333334,0.9398333333333333,1.4397742782917897,1.4397744,0.23602343804100612,0.5672706203658733,0.5673333333333332,1.5155085,0.9086035185185185,0.7173758,0.5807687606050725,0.543,0.9268333333333333,1.5410903115445282,1.5410904,0.2558792833387731,0.5437540015253061,0.543,1.6221495,0.8994537037037038,0.73553896,0.5618540097886671,0.5238333333333334,0.9156666666666666,1.6486886919486532,1.6486887,0.2790650326094335,0.5241109885023738,0.5238333333333334,1.7354014,0.8889353395061729,0.7502023,0.5448589811365412,0.48733333333333334,0.8935,1.8198118880055365,1.8198118,0.3157989268525101,0.4876666923896151,0.4873333333333333,1.9155128,0.8706297530864197,0.79201776,0.5142713751254343,0.2295,0.8486666666666667,3.491467423667247,3.4914675,0.7670557944340636,0.2287117187907394,0.22950000000000004,3.6746027,0.7326632716049383,0.6220482,0.23253847317348136,0.5085,0.9406666666666667,1.693989977590056,1.6939899,0.3158073685786542,0.5059644344516376,0.5085,1.7830923,0.8872687345679013,0.66241163,0.5081683391655816,0.11733333333333333,0.9593333333333334,1.577639897045874,1.5776398,0.637494280940291,0.11943652659878937,0.11733333333333333,1.6606469,0.8736230864197531,0.89142513,0.12494035558457287,0.027333333333333334,0.9593333333333334,1.6132697907693014,1.6132698,0.9747520339894725,0.027981361481753064,0.02733333333333333,1.6614895,0.8651962962962962,0.993604,0.02936652431373742,0.5093333333333333,0.9413333333333334,1.6899842963226808,1.6899843,0.31477844245371733,0.5068659069208156,0.5093333333333334,1.7788763,0.8877118055555556,0.6615323,0.5090566653494653
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr0001_sgd,0.4535,0.8965,1.5924464004706602,1.5924463,0.3771311626206757,0.4507048184444663,0.4535,1.6744827,0.8564569444444444,1.2458482,0.455826749380321,0.5545,0.9438333333333333,1.2859742589213896,1.2859743,0.25029099286217205,0.5506162579954164,0.5545000000000001,1.352863,0.9036332407407407,1.1243532,0.551946053493747,0.5186666666666667,0.924,1.4069569500330574,1.406957,0.28745588466868366,0.5157426956443277,0.5186666666666666,1.480036,0.885360987654321,1.1640875,0.5195918063226692,0.49333333333333335,0.9051666666666667,1.5140234801034715,1.5140234,0.3198867820412265,0.4915717356248207,0.49333333333333335,1.5926362,0.8699145679012344,1.1868602,0.49981858264380435,0.46366666666666667,0.8878333333333334,1.6371996434914018,1.6371998,0.3607873207921647,0.4616063619940477,0.46366666666666667,1.7221692,0.8498605555555555,1.2099535,0.47103291409559755,0.427,0.862,1.7878412146708293,1.7878413,0.40592692258464985,0.4249787598909527,0.42700000000000005,1.8804309,0.8247755555555555,1.2399168,0.4377889025919551,0.12966666666666668,0.7441666666666666,3.3167707912298554,3.3167708,0.9020290484964679,0.12809441063761,0.12966666666666665,3.4805298,0.6277030555555556,1.0459211,0.12724300261439503,0.41133333333333333,0.9098333333333334,1.7425827398204943,1.7425827,0.4499740397677851,0.4048013333547419,0.41133333333333333,1.832969,0.8410089814814816,1.1173571,0.40298126855057054,0.0415,0.9495,1.559135759514415,1.5591358,0.8316621055508617,0.04270502931697059,0.041499999999999995,1.6331071,0.8574858024691357,1.324332,0.04478432166574071,0.03233333333333333,0.9495,1.5336716998230595,1.5336715,0.966804045825201,0.03255087183388109,0.03233333333333334,1.576607,0.8616656635802469,1.3725164,0.03304442767249153,0.414,0.9101666666666667,1.732479006365535,1.732479,0.446426091711774,0.4074401479110891,0.41400000000000003,1.8223561,0.8427518209876543,1.1140604,0.40571994194272937
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lrscheduler_sgd,0.494,0.919,1.5288350729863585,1.528835,0.32589090492834316,0.49142334828747297,0.49400000000000005,1.6086737,0.876,1.0464084,0.49123097671119853,0.6086666666666667,0.9566666666666667,1.1369555448459177,1.1369556,0.19563130430930797,0.6061051282189766,0.6086666666666667,1.1964576,0.9256831481481482,0.9216367,0.6069681238426627,0.5785,0.9425,1.2318525736693164,1.2318525,0.21945781703434222,0.576752665518349,0.5785000000000001,1.296278,0.9148537500000001,0.9634878,0.5829486998253881,0.555,0.9328333333333333,1.3237051593449571,1.3237052,0.2461928047843091,0.5535305655204971,0.5549999999999999,1.3929195,0.9044757407407408,0.9845468,0.5620572853323005,0.5223333333333333,0.9193333333333333,1.4444236325134685,1.4444237,0.27888991437938465,0.5206034594752422,0.5223333333333334,1.5199436,0.89028625,1.0009488,0.5351959036000907,0.4876666666666667,0.8981666666666667,1.602921559681705,1.6029216,0.3236631097913311,0.48565464152597143,0.4876666666666666,1.6866312,0.8692101543209876,1.0320553,0.5060011090232236,0.266,0.8631666666666666,2.5702894398400997,2.5702896,0.7024328842834558,0.2630368172848526,0.26599999999999996,2.7035089,0.7607580864197531,0.921092,0.2610680102454178,0.5363333333333333,0.947,1.375666141932672,1.3756661,0.28141001967622514,0.5325849953370543,0.5363333333333333,1.4476748,0.8993624074074074,0.91447526,0.5306213111961277,0.14083333333333334,0.9605,1.365383877674895,1.3653837,0.5948563443202324,0.1422179049178202,0.14083333333333334,1.4370042,0.8896942746913581,1.0773212,0.1450065999629239,0.031,0.9605,1.4382606674853933,1.4382608,0.9679387167066953,0.031205867810356013,0.031000000000000007,1.4769219,0.8762454783950618,1.2031794,0.03185137543431306,0.5376666666666666,0.9468333333333333,1.3729204002511715,1.3729204,0.2805627628866766,0.5337945294238512,0.5376666666666667,1.4447861,0.8997168827160493,0.91353565,0.5317570083474434
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr001_sgd,0.5345,0.941,1.404167968611186,1.404168,0.28218901166065696,0.5338608473602833,0.5345000000000001,1.4775293,0.8970331944444444,0.9377545,0.540813913404967,0.6335,0.9618333333333333,1.0864395543703051,1.0864395,0.16949150272369995,0.6331631512637133,0.6335,1.1433027,0.9325479320987655,0.84501654,0.6389486969005863,0.5845,0.9498333333333333,1.2378468860290175,1.237847,0.21857746666302758,0.5853821806058566,0.5845,1.3026015,0.9168458796296297,0.8968554,0.6016721096966596,0.5465,0.9335,1.372418219458177,1.3724183,0.2567575716038074,0.5495087686379466,0.5465000000000001,1.4441879,0.9023570987654322,0.92838776,0.5770724079871135,0.5015,0.9201666666666667,1.5569466060746042,1.5569466,0.3072876318544716,0.5048025689538188,0.5015,1.6384002,0.8822748456790125,0.9432333,0.5419364054575933,0.45316666666666666,0.8955,1.7691513157004195,1.7691513,0.3660394377911518,0.4579659050009205,0.4531666666666666,1.8617209,0.8564198456790123,0.97357714,0.5115655995340334,0.2806666666666667,0.8735,2.549728227569118,2.5497282,0.6694089097624407,0.2794042976222478,0.2806666666666667,2.6826248,0.7771828703703704,0.83505696,0.2794441752618293,0.5655,0.949,1.2941419183793252,1.2941419,0.23851197795656093,0.5627398765506842,0.5654999999999999,1.3619226,0.9108691666666667,0.8247377,0.5614615483225127,0.14383333333333334,0.9661666666666666,1.3430416941729322,1.3430417,0.5866440407094549,0.14838163990953807,0.1438333333333333,1.4135017,0.8920323148148146,1.0389203,0.15750614355249032,0.013666666666666667,0.966,1.5418569247231542,1.5418569,0.9893667282843448,0.013906650334703669,0.013666666666666666,1.58533,0.8648685493827161,1.1587093,0.014576929535017755,0.5673333333333334,0.949,1.2903551543242593,1.2903551,0.23710621046115282,0.5645887805832703,0.5673333333333334,1.357938,0.9113000771604938,0.8240982,0.563377821867369
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr0001_sgd,0.4775,0.918,1.509334492117042,1.5093344,0.34349359029614907,0.474283207168608,0.47750000000000004,1.5875771,0.8783108333333333,1.0711257,0.4778942513760076,0.5928333333333333,0.9558333333333333,1.170236821916279,1.1702368,0.20627928749863322,0.5877170981641837,0.5928333333333333,1.2311627,0.9202533333333334,0.9729315,0.592257376352928,0.5538333333333333,0.9386666666666666,1.2911991430794305,1.2911991,0.24571121881979882,0.5481618459355146,0.5538333333333334,1.3583837,0.9068541975308643,1.0110924,0.5602736081392469,0.532,0.9238333333333333,1.390850369895063,1.3908503,0.26570628287921266,0.5281858214309798,0.5319999999999999,1.4631219,0.8940259104938271,1.0376134,0.5449026188219175,0.5038333333333334,0.9018333333333334,1.5342580128366259,1.5342581,0.3028788183135506,0.49968130305016356,0.5038333333333334,1.6139468,0.8741918055555555,1.0649369,0.51595606437215,0.46,0.8768333333333334,1.7058241117251394,1.705824,0.34781338114891047,0.45644219313778034,0.45999999999999996,1.7944429,0.851090447530864,1.0993954,0.4803821134350076,0.1495,0.803,3.19446435102662,3.1944642,0.8619062273048261,0.14611661808276938,0.1495,3.3571334,0.6908413888888888,0.89964956,0.14533265364373038,0.4653333333333333,0.9335,1.5529041101139434,1.5529041,0.35077008773035007,0.4595566358211559,0.4653333333333333,1.6337628,0.8764304938271605,0.95852834,0.45946139472589087,0.05633333333333333,0.9643333333333334,1.4712195488644901,1.4712195,0.7874121718556435,0.05809398926852546,0.056333333333333326,1.5475984,0.870518024691358,1.1791612,0.06380370342873631,0.02033333333333333,0.9641666666666666,1.5242101178484202,1.5242103,0.9819398312032666,0.020350156759599034,0.02033333333333333,1.566623,0.863106574074074,1.2251129,0.021260770261799348,0.4675,0.9348333333333333,1.5456069836781343,1.545607,0.348653335451441,0.4616438952050482,0.46749999999999997,1.626089,0.8773419907407408,0.95765024,0.46136923430411547
