model_name,test_101_accuracy_gap,test_101_top5_accuracy_gap,test_101_log_loss_gap,test_101_cross_entropy_loss_gap,test_101_uncertainty_rejection_auc_gap,test_101_f1_score_gap,test_101_recall_gap,test_101_cvar_risk_gap,test_101_roc_auc_gap,test_101_entropy_gap,test_101_precision_gap,test_10c1_accuracy_gap,test_10c1_top5_accuracy_gap,test_10c1_log_loss_gap,test_10c1_cross_entropy_loss_gap,test_10c1_uncertainty_rejection_auc_gap,test_10c1_f1_score_gap,test_10c1_recall_gap,test_10c1_cvar_risk_gap,test_10c1_roc_auc_gap,test_10c1_entropy_gap,test_10c1_precision_gap,test_10c2_accuracy_gap,test_10c2_top5_accuracy_gap,test_10c2_log_loss_gap,test_10c2_cross_entropy_loss_gap,test_10c2_uncertainty_rejection_auc_gap,test_10c2_f1_score_gap,test_10c2_recall_gap,test_10c2_cvar_risk_gap,test_10c2_roc_auc_gap,test_10c2_entropy_gap,test_10c2_precision_gap,test_10c3_accuracy_gap,test_10c3_top5_accuracy_gap,test_10c3_log_loss_gap,test_10c3_cross_entropy_loss_gap,test_10c3_uncertainty_rejection_auc_gap,test_10c3_f1_score_gap,test_10c3_recall_gap,test_10c3_cvar_risk_gap,test_10c3_roc_auc_gap,test_10c3_entropy_gap,test_10c3_precision_gap,test_10c4_accuracy_gap,test_10c4_top5_accuracy_gap,test_10c4_log_loss_gap,test_10c4_cross_entropy_loss_gap,test_10c4_uncertainty_rejection_auc_gap,test_10c4_f1_score_gap,test_10c4_recall_gap,test_10c4_cvar_risk_gap,test_10c4_roc_auc_gap,test_10c4_entropy_gap,test_10c4_precision_gap,test_10c5_accuracy_gap,test_10c5_top5_accuracy_gap,test_10c5_log_loss_gap,test_10c5_cross_entropy_loss_gap,test_10c5_uncertainty_rejection_auc_gap,test_10c5_f1_score_gap,test_10c5_recall_gap,test_10c5_cvar_risk_gap,test_10c5_roc_auc_gap,test_10c5_entropy_gap,test_10c5_precision_gap,fgsm_accuracy_gap,fgsm_top5_accuracy_gap,fgsm_log_loss_gap,fgsm_cross_entropy_loss_gap,fgsm_uncertainty_rejection_auc_gap,fgsm_f1_score_gap,fgsm_recall_gap,fgsm_cvar_risk_gap,fgsm_roc_auc_gap,fgsm_entropy_gap,fgsm_precision_gap,pgd_accuracy_gap,pgd_top5_accuracy_gap,pgd_log_loss_gap,pgd_cross_entropy_loss_gap,pgd_uncertainty_rejection_auc_gap,pgd_f1_score_gap,pgd_recall_gap,pgd_cvar_risk_gap,pgd_roc_auc_gap,pgd_entropy_gap,pgd_precision_gap,cw_accuracy_gap,cw_top5_accuracy_gap,cw_log_loss_gap,cw_cross_entropy_loss_gap,cw_uncertainty_rejection_auc_gap,cw_f1_score_gap,cw_recall_gap,cw_cvar_risk_gap,cw_roc_auc_gap,cw_entropy_gap,cw_precision_gap,deepfool_accuracy_gap,deepfool_top5_accuracy_gap,deepfool_log_loss_gap,deepfool_cross_entropy_loss_gap,deepfool_uncertainty_rejection_auc_gap,deepfool_f1_score_gap,deepfool_recall_gap,deepfool_cvar_risk_gap,deepfool_roc_auc_gap,deepfool_entropy_gap,deepfool_precision_gap,bim_accuracy_gap,bim_top5_accuracy_gap,bim_log_loss_gap,bim_cross_entropy_loss_gap,bim_uncertainty_rejection_auc_gap,bim_f1_score_gap,bim_recall_gap,bim_cvar_risk_gap,bim_roc_auc_gap,bim_entropy_gap,bim_precision_gap
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr0001_sgd,0.11783333333333335,0.053166666666666695,0.34988163323318844,0.34988177,0.15160125500741406,0.12241373534956845,0.11783333333333318,0.36561823,0.05484493827160486,0.10479987,0.12050266005258847,0.02533333333333332,0.009333333333333305,0.0717627254263602,0.0717628,0.02842033435822683,0.024539816750237087,0.025333333333333097,0.07441342,0.01032219135802448,0.05660212,0.02300826027217384,0.061,0.028166666666666673,0.1750475573720438,0.17504764,0.06844905250124361,0.058874941619979915,0.06099999999999983,0.18251085,0.02624864197530863,0.099687934,0.05347442770639599,0.09116666666666667,0.046499999999999986,0.27882777252452096,0.2788279,0.10615356521270969,0.08710905851984335,0.09116666666666651,0.29127562,0.04310515432098749,0.1202606,0.07793365370814176,0.11683333333333334,0.06899999999999995,0.391348626129848,0.39134872,0.13995736949995885,0.11249188989677877,0.11683333333333323,0.4093536,0.06324108024691344,0.13921142,0.10150412912938178,0.15833333333333333,0.09383333333333332,0.5171950355813673,0.517195,0.18189499495608313,0.15464407749589903,0.15833333333333321,0.54082835,0.08629654320987645,0.17669773,0.14032018999930307,0.378,0.1413333333333333,1.279528801724521,1.2795289,0.5665500220654525,0.3780826177548989,0.3779999999999999,1.3369695,0.20385543209876544,0.0062879324,0.3844125459033497,0.13016666666666665,0.03266666666666662,0.30675887050604556,0.30675888,0.1571179415196982,0.133334806879643,0.1301666666666666,0.32152295,0.049103611111111056,0.031268835,0.1363914502406235,0.4761666666666667,0.0,0.258627195743268,0.2586273,0.5001570866862857,0.46954076172825093,0.4761666666666665,0.27119744,0.041322901234567944,0.14516068,0.4730248266011138,0.5261666666666667,0.0003333333333332966,0.3036753682533091,0.30367553,0.7183819863303043,0.5212332314282755,0.5261666666666666,0.283643,0.05031845679012337,0.2100892,0.5277983285865152,0.12783333333333335,0.031000000000000028,0.29945507397760385,0.29945517,0.15364591265535538,0.13091928375714013,0.12783333333333324,0.3138665,0.047896604938271414,0.03062284,0.13374485225418453
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lrscheduler_sgd,0.12666666666666665,0.037666666666666626,0.34834790231377144,0.3483479,0.14142370599404475,0.12337174037126131,0.1266666666666667,0.3651204,0.04928561728395042,0.14131987,0.11899951923609664,0.022499999999999964,0.006333333333333302,0.069481463796365,0.06948137,0.02029178466361367,0.021450491147071205,0.022499999999999964,0.07262099,0.009041635802469083,0.04653895,0.019850102052512142,0.051166666666666694,0.02100000000000002,0.15438901542466676,0.1543889,0.046158588061446126,0.048432268594482686,0.051166666666666694,0.16178417,0.02032682098765426,0.08193338,0.04254012358301962,0.07000000000000006,0.028833333333333377,0.22288769256010843,0.22288764,0.06717871953962568,0.06635364902926644,0.07000000000000006,0.23369944,0.029478641975308584,0.105804324,0.057398824875733556,0.09266666666666667,0.03749999999999998,0.2952818911599975,0.2952819,0.0863922291335984,0.08895110932075967,0.09266666666666667,0.30961764,0.03996146604938289,0.12722397,0.07954980545142132,0.12833333333333335,0.0611666666666667,0.43410889086503013,0.43410885,0.1304451041796421,0.12362380557441605,0.12833333333333335,0.45534146,0.061558456790123395,0.15709698,0.11233563719613521,0.356,0.10533333333333328,1.1562475474997373,1.1562474,0.4978346608198066,0.3584794038088317,0.356,1.2128466,0.16242121913580232,0.034110665,0.36136018777441026,0.10166666666666668,0.02083333333333337,0.24684156561480552,0.24684155,0.10593587550678402,0.1029326157692545,0.10166666666666668,0.25924683,0.033954907407407364,0.03308606,0.1034631502229923,0.4728333333333333,0.0,0.2604506649475793,0.2604506,0.43032136803171556,0.46868070663060535,0.4728333333333333,0.27407002,0.03875580246913568,0.14234746,0.4647892951647144,0.582,0.0003333333333332966,0.38889063645905386,0.38889074,0.7736016251195099,0.5771134320390157,0.582,0.37246776,0.06006256172839497,0.24172986,0.5763955652142245,0.09866666666666668,0.02066666666666661,0.2431446813305833,0.24314475,0.1038353031196923,0.09991770999192279,0.09866666666666668,0.2553656,0.03343728395061718,0.032681108,0.10053827715521507
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr001_adam,0.13883333333333325,0.040166666666666684,0.5980420975842051,0.598042,0.12576205896155723,0.14053891975377963,0.13883333333333325,0.6295122,0.04958550925925942,0.14042807,0.13418027843576985,0.028666666666666618,0.007000000000000006,0.0984546246094018,0.098454714,0.022995092785387278,0.027815335352058712,0.028666666666666507,0.10363448,0.008831404320987501,0.05219215,0.025106220566416204,0.06233333333333324,0.014333333333333309,0.21859556331668029,0.21859562,0.05496727493438222,0.060337955861836434,0.06233333333333324,0.23009658,0.018816712962962945,0.09632707,0.05285282900816668,0.09766666666666657,0.03049999999999997,0.3853107198623267,0.38531065,0.09047516885599072,0.09440681334620515,0.09766666666666657,0.40558314,0.03225421296296305,0.13172108,0.07894836872184163,0.127,0.04949999999999999,0.5159351244775481,0.516489,0.11596296848488247,0.12399314641403036,0.1269999999999999,0.54366624,0.04416146604938287,0.16991144,0.10760448129534461,0.17716666666666664,0.07316666666666671,0.7709816216918084,0.77098155,0.16601829576133015,0.17307646448083858,0.17716666666666658,0.8115393,0.06773478395061727,0.21856916,0.14541081126262612,0.38799999999999996,0.09650000000000003,2.3718140985705363,2.3762946,0.5173429902911029,0.385236154785829,0.38799999999999996,2.5013797,0.1703856790123457,0.025003552,0.3784822867522369,0.10483333333333333,0.01766666666666672,0.47334825796657776,0.47340214,0.10497422874569354,0.10575456304230735,0.10483333333333333,0.49831533,0.035084737654321074,0.027662158,0.10455246607789292,0.5011666666666666,0.0,0.38882625940673976,0.38882625,0.39590010192157193,0.49706375348230697,0.5011666666666666,0.40929067,0.05455617283950631,0.294735,0.4884912785178034,0.6516666666666666,0.0,0.46470234088720996,0.46470225,0.8442493150146304,0.650329038518767,0.6516666666666666,0.45258188,0.07473239197530879,0.42349476,0.651055078946596,0.10433333333333328,0.01749999999999996,0.46803537177931265,0.46808994,0.10402102580920053,0.10525857630081814,0.10433333333333328,0.49272394,0.034634552469135826,0.026893795,0.10413248771151506
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr0001_adam,0.15033333333333332,0.03749999999999998,0.5710025087810515,0.5710026,0.1540176537374682,0.15229728310466462,0.15033333333333354,0.60097563,0.05268993827160484,0.13776422,0.14307643669203196,0.03733333333333333,0.006833333333333358,0.12038258923604328,0.12038267,0.03231845350134668,0.03549982729848178,0.03733333333333344,0.12670052,0.010772530864197605,0.056232214,0.02865168403275642,0.0718333333333333,0.015000000000000013,0.2634274196068662,0.2634275,0.06900406568955833,0.06884469367427959,0.07183333333333342,0.27725613,0.023745771604938404,0.10677773,0.052693662878670056,0.10616666666666663,0.03216666666666668,0.4183492066897043,0.41834927,0.10546827345169418,0.10100266500139321,0.10616666666666685,0.44031823,0.03744817901234576,0.13090247,0.07567062187526286,0.14416666666666667,0.046499999999999986,0.6041313621682718,0.60413134,0.15038556699469643,0.13984385488527107,0.14416666666666678,0.6358682,0.055011851851851756,0.14810485,0.1103989590278801,0.1775,0.07566666666666666,0.8297728344514288,0.82977283,0.19705696327913905,0.17235819417140424,0.17750000000000016,0.8733485,0.07888191358024699,0.18412775,0.13225590032992185,0.4221666666666667,0.11099999999999999,2.2475590340016103,2.2475593,0.6080953007044877,0.41580451551699943,0.42216666666666675,2.3651307,0.19467785493827172,0.027507007,0.4106670517834212,0.11833333333333329,0.01966666666666661,0.4558556331001389,0.45585573,0.12432825834338704,0.11835253493202724,0.11833333333333351,0.47981763,0.04044685185185193,0.03443265,0.1170722787121764,0.5551666666666667,0.0,0.4190963620042971,0.41909635,0.5261228601386814,0.5467296567079906,0.5551666666666668,0.441149,0.06389203703703705,0.31265962,0.5408469574359575,0.636,0.0,0.4404198564610553,0.4404199,0.8407389465485924,0.6323907171626173,0.6360000000000001,0.42687,0.0696382716049383,0.38713598,0.6352739360679758,0.11699999999999999,0.019333333333333313,0.44838034798174964,0.4483806,0.12209141800946369,0.11688042758635653,0.11700000000000021,0.47194958,0.0397272839506172,0.03360957,0.11558819502511053
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lrscheduler_adam,0.13716666666666666,0.04299999999999993,0.6305014353093799,0.6303009,0.14486188044468812,0.13464508344409054,0.13716666666666644,0.66345656,0.054095941358024424,0.12455845,0.1302982738368117,0.023833333333333262,0.007333333333333303,0.09029672347986373,0.09013057,0.020498168417429685,0.02212598609930394,0.023833333333333262,0.094872,0.008532993827160218,0.04525602,0.019230842850471497,0.055333333333333345,0.015666666666666607,0.2270316148949476,0.22717392,0.04827706376245272,0.05312118696603152,0.055333333333333234,0.23912632,0.020125540123456465,0.08072269,0.04427810292531564,0.07783333333333331,0.02616666666666667,0.3383884372949886,0.33818805,0.07218180658148773,0.07521244926050374,0.07783333333333309,0.35598052,0.029345246913580092,0.10834867,0.058693242309324045,0.10866666666666658,0.03749999999999998,0.5010176102008594,0.5008173,0.10360960581184636,0.10454221721852663,0.10866666666666647,0.5271673,0.04217291666666656,0.11793053,0.08101075459993567,0.1466666666666666,0.06566666666666665,0.7442113759510247,0.7440108,0.1477244654528329,0.14100483561221455,0.1466666666666665,0.7831545,0.06456868827160467,0.16307312,0.10764867333082018,0.3578333333333333,0.10449999999999993,2.2047925290425674,2.2068248,0.4867770700197312,0.35976422522540746,0.3578333333333332,2.3230994,0.1671562654320985,0.019373775,0.36331200476497766,0.08833333333333326,0.01733333333333331,0.4413293609834441,0.44163573,0.09603404580249514,0.09007655405359605,0.08833333333333315,0.46488023,0.032980478395061574,0.019785643,0.08985587678445595,0.4793333333333333,0.0,0.37085791421429404,0.37085783,0.37487841863460797,0.47505688144589947,0.47933333333333317,0.3903768,0.053403317901234315,0.28562015,0.47735283917067395,0.6281666666666667,0.0,0.4590590203157623,0.45905888,0.828368192095057,0.6203622325641945,0.6281666666666665,0.44660914,0.0761707407407407,0.4160388,0.6233848477132169,0.08816666666666662,0.01733333333333331,0.4362542067391695,0.4365449,0.09511057465736991,0.08979844311944474,0.08816666666666662,0.45952117,0.032551435185184885,0.01906687,0.0895113270391894
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr001_adam,0.15500000000000003,0.03949999999999998,0.5418591126464921,0.5418591,0.143878906981276,0.15536117661887672,0.15499999999999992,0.57030797,0.050435987654321,0.15091395,0.14719699690014143,0.03600000000000003,0.009166666666666656,0.11878596862156565,0.11878604,0.03147315321153879,0.034924755414840414,0.03600000000000003,0.12501466,0.010647283950617425,0.05804062,0.029684102736471818,0.07750000000000001,0.01866666666666672,0.2701687540086929,0.27016872,0.07120435375870027,0.07501818058528542,0.07750000000000001,0.2843343,0.023919567901234506,0.11739355,0.06374353085589712,0.11099999999999999,0.035833333333333384,0.40556690292947184,0.40556687,0.10136078760110248,0.10680827462922526,0.11099999999999999,0.42683876,0.03568132716049399,0.15346801,0.08666173843434488,0.14316666666666666,0.05249999999999999,0.5801729425673642,0.58017284,0.13890456961817219,0.13819332456884958,0.14316666666666666,0.61061656,0.05281833333333341,0.18625921,0.11069529083639362,0.1965,0.07200000000000006,0.8175891674838615,0.8175892,0.197733971828689,0.18876997799443646,0.19649999999999995,0.86048543,0.07661197530864194,0.23132771,0.15208560021052253,0.414,0.09850000000000003,2.083612860937375,2.0847368,0.5670518988826933,0.4088774577702801,0.414,2.1939406,0.18727533950617292,0.050251782,0.4012576515036346,0.11633333333333329,0.019333333333333313,0.42990598909651123,0.42990595,0.11358933511566177,0.11680424958426583,0.11633333333333329,0.45251036,0.03865453703703703,0.04252529,0.11519630458435226,0.539,0.0,0.4090748691812939,0.40907484,0.45702558330634113,0.5318761640347149,0.5389999999999999,0.4306022,0.05720293209876548,0.30495596,0.5194251113790378,0.6565,0.0001666666666666483,0.48686746560344785,0.4868675,0.8483339197284018,0.6562962148996849,0.6565,0.47563827,0.07283202160493829,0.41537452,0.6567387196217469,0.11550000000000005,0.018333333333333313,0.4210757566511686,0.42107564,0.11145602491454035,0.11607970972384396,0.11550000000000005,0.44321597,0.037811975308642,0.04164958,0.11482527355940031
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lr0001_adam,0.15000000000000002,0.04400000000000004,0.5455067066844634,0.54550683,0.1441351990365847,0.14986813723702452,0.15000000000000002,0.57413006,0.05317308641975327,0.14422578,0.1371876368346867,0.03916666666666668,0.010000000000000009,0.12486759442276951,0.12486768,0.034218023671227754,0.039889950293398035,0.03916666666666668,0.1314143,0.011248796296296382,0.0506019,0.0321729238718137,0.08100000000000007,0.01633333333333331,0.2698485192358102,0.26984847,0.07167889442612596,0.08215977695236154,0.08100000000000007,0.28399563,0.024343364197531137,0.09787291,0.06663816309878723,0.11399999999999999,0.02950000000000008,0.4068359811101865,0.40683603,0.1079906918989613,0.1141193492287651,0.11399999999999999,0.42817724,0.03707182098765427,0.121897995,0.09060080028219919,0.15033333333333343,0.048833333333333395,0.5998275701489417,0.5998275,0.15025322280846018,0.14929966549422802,0.15033333333333332,0.6312926,0.055582098765432186,0.13801354,0.11971603121237584,0.1921666666666667,0.07000000000000006,0.8184612076573776,0.8184613,0.20462131136938935,0.19110983353981242,0.19216666666666676,0.8613875,0.0789948456790125,0.16124016,0.1481061422143598,0.4630000000000001,0.134,2.497967279812298,2.4979672,0.6576246403889913,0.46073283497009593,0.4630000000000001,2.6285286,0.22071337962962978,0.0005196929,0.4639254486093802,0.14616666666666667,0.02083333333333337,0.522246593566001,0.5222466,0.1400989568506615,0.14817101851638825,0.14616666666666678,0.5496899,0.04585216049382734,0.029482424,0.15033649869229015,0.5873333333333334,0.0,0.4808405218740912,0.48084056,0.5745633061509755,0.5818672272504094,0.5873333333333334,0.5061313,0.07022311728395092,0.35049397,0.5826919229306821,0.6561666666666667,0.0001666666666666483,0.5781556015556599,0.57815564,0.8522579227735869,0.651862293784842,0.6561666666666667,0.57153285,0.08110533950617305,0.3891024,0.656509329967781,0.14500000000000002,0.020500000000000074,0.5148589669946306,0.5148591,0.1383630722555708,0.14704362161479534,0.14500000000000013,0.541914,0.04511882716049398,0.028506458,0.1492058008162609
conv4True_8_16_32_64fcTrue_400ReLU05_320ReLU03_160ReLU03_80ReLU02_lrscheduler_adam,0.14466666666666672,0.042333333333333334,0.5990580371345617,0.59905803,0.13512864584398282,0.14306143432049379,0.1446666666666666,0.630543,0.051096234567901355,0.13372707,0.1367796884226936,0.038000000000000034,0.008166666666666655,0.1552425042841672,0.15608585,0.028577128368032903,0.036731580115073936,0.03799999999999992,0.16431463,0.011747654320987677,0.039521396,0.032053385891987474,0.07483333333333342,0.021333333333333315,0.31645125387765916,0.31736636,0.06304589921712715,0.07216580363730263,0.07483333333333331,0.33408773,0.024532438271605117,0.089012265,0.059254355633257316,0.10566666666666669,0.032333333333333325,0.4750078241128981,0.47585785,0.09544176575985804,0.10177281690877182,0.10566666666666669,0.5008992,0.03698248456790143,0.11641115,0.08303936473862039,0.15116666666666667,0.05283333333333329,0.7098323273313876,0.7107264,0.13743682115865952,0.14686576448017363,0.15116666666666667,0.7481297,0.056077530864197755,0.14702207,0.1214008335691159,0.1976666666666667,0.08150000000000002,1.0288650874787668,1.0297695,0.19625701217563368,0.19177327923627452,0.19766666666666655,1.0839468,0.0844514506172841,0.18378311,0.1551279468955361,0.4231666666666667,0.09699999999999998,2.406554654274067,2.4097347,0.5931953666249551,0.4191083255275121,0.4231666666666666,2.5362978,0.18678671296296312,0.031124294,0.41226490349305484,0.11750000000000005,0.016166666666666663,0.4848739469618144,0.48487377,0.11467223389841287,0.11853547718065416,0.11749999999999983,0.51037574,0.03703520061728416,0.029313684,0.11817053040417513,0.545,0.0,0.4434931484636664,0.44349313,0.45627099234619595,0.5390007645536177,0.5449999999999999,0.4668336,0.06213527777777794,0.3319717,0.5299840068856658,0.6693333333333333,0.0001666666666666483,0.5724140080701667,0.57241404,0.8609525044245242,0.6689719259532882,0.6693333333333332,0.56571317,0.08348444444444458,0.42973602,0.6714631966181943,0.11599999999999999,0.01633333333333331,0.47876278191047317,0.47876263,0.11338620401282708,0.11698042833594546,0.11599999999999999,0.5039432,0.036497901234567975,0.028452337,0.11665056887461789
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr001_sgd,0.16433333333333328,0.06483333333333341,0.6670956151370007,0.6670958,0.1703583717074737,0.16206869918959516,0.16433333333333322,0.7021487,0.07046243827160503,0.1540603,0.15615199918127615,0.024833333333333263,0.006166666666666654,0.08942227243218026,0.089422226,0.020057618938729205,0.023466983977069034,0.024833333333333263,0.09411955,0.007974475308642037,0.03238845,0.018210444350925004,0.052999999999999936,0.019500000000000073,0.21042736127753736,0.21042752,0.05099525267682292,0.0513287805204613,0.05300000000000005,0.22148478,0.019798086419753114,0.07337469,0.040247382599438386,0.07733333333333325,0.032500000000000084,0.3117433945302759,0.3117435,0.07085109797458988,0.07484539936102852,0.07733333333333325,0.32812572,0.028947901234567808,0.09153783,0.059162133415843865,0.09649999999999992,0.04366666666666674,0.41934177493440083,0.4193418,0.0940368472452503,0.09448841238396077,0.09649999999999992,0.44137764,0.039466265432098746,0.10620117,0.07615716206796974,0.13299999999999995,0.06583333333333341,0.5904649709912841,0.59046495,0.1307707414883269,0.1309327084967195,0.133,0.62148905,0.05777185185185196,0.14801663,0.10674476807907662,0.39083333333333325,0.11066666666666669,2.2621205066529946,2.2621207,0.5820276090698804,0.3898876820955952,0.39083333333333325,2.380579,0.19573833333333335,0.021952927,0.38847767003102956,0.11183333333333334,0.01866666666666672,0.4646430605758036,0.464643,0.13077918321447102,0.11263496643469695,0.11183333333333334,0.4890685,0.04113287037037028,0.018410504,0.11284780403892936,0.503,0.0,0.3482929800316217,0.34829295,0.45246609557610784,0.49916287428754524,0.503,0.36662316,0.05477851851851856,0.247424,0.4960757876199381,0.593,0.0,0.3839228737550491,0.38392293,0.7897238486252893,0.5906180394045815,0.593,0.36746573,0.06320530864197538,0.34960288,0.5916496188907735,0.11099999999999999,0.018000000000000016,0.4606373793084284,0.46063745,0.12975025708953414,0.11173349396551902,0.11099999999999988,0.48485255,0.040689799382715997,0.017531157,0.11195947785504567
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lr0001_sgd,0.13583333333333336,0.05300000000000005,0.40362091925698573,0.40362084,0.15892746643263755,0.13442008373206282,0.13583333333333336,0.42365324,0.060178395061728174,0.16607893,0.12897583356770104,0.03483333333333338,0.005666666666666709,0.09714877770771513,0.097148776,0.0320872966741339,0.03450864418111277,0.03483333333333327,0.102033496,0.013002098765431902,0.044583917,0.032856529454274974,0.07066666666666666,0.025499999999999967,0.21813146881938295,0.21813154,0.06925218848064552,0.0693822065322014,0.07066666666666677,0.22920656,0.03127435185185157,0.08431828,0.0652107766253528,0.09600000000000003,0.044333333333333336,0.32519799888979706,0.32519794,0.10168308585318836,0.09355316655170842,0.09600000000000003,0.34180677,0.04672077160493815,0.10709095,0.08498400030421766,0.1256666666666667,0.06166666666666665,0.4483741622777273,0.44837427,0.14258362460412655,0.12351854018248143,0.1256666666666667,0.4713397,0.06677478395061709,0.1301843,0.11376966885242445,0.16233333333333338,0.08750000000000002,0.5990157334571549,0.59901583,0.1877232263966117,0.16014614228557644,0.16233333333333333,0.6296015,0.09185978395061711,0.16014755,0.14701368035606693,0.45966666666666667,0.20533333333333337,2.127945310016181,2.1279454,0.6838253523084298,0.4570304915389191,0.4596666666666667,2.2297003,0.288932283950617,0.033848166,0.457559580333627,0.17800000000000005,0.03966666666666663,0.5537572586068198,0.5537572,0.23177034357974696,0.18032356882178724,0.17800000000000005,0.5821395,0.07562635802469098,0.03758788,0.18182131439745147,0.5478333333333334,0.0,0.3703102783007406,0.3703103,0.6134584093628236,0.5424198728595585,0.5478333333333334,0.3822776,0.05914953703703685,0.24456275,0.5400182612822813,0.557,0.0,0.344846218609385,0.344846,0.7486003496371628,0.5525740303426481,0.557,0.32577753,0.05496967592592572,0.29274714,0.5517581552755305,0.1753333333333334,0.03933333333333333,0.5436535251518606,0.5436535,0.22822239552373585,0.17768475426544,0.17533333333333334,0.57152665,0.07388351851851827,0.03429115,0.17908264100529264
conv4True_8_16_32_64fcTrue_400ReLU00_320ReLU00_160ReLU00_80ReLU00_lrscheduler_sgd,0.14833333333333332,0.04149999999999998,0.47486576304042427,0.4748658,0.15595128019919627,0.14817750425449921,0.14833333333333326,0.49946153,0.05901564814814808,0.17388147,0.14733303567513045,0.03366666666666662,0.0038333333333333552,0.08298623489998347,0.082986355,0.02569167958016108,0.033495724322995635,0.03366666666666662,0.087245464,0.009332499999999855,0.049109757,0.03159588854366624,0.0638333333333333,0.018000000000000016,0.17788326372338226,0.17788327,0.04951819230519533,0.06284818702362316,0.06383333333333319,0.18706584,0.02016189814814795,0.09096086,0.05561531256094088,0.08733333333333326,0.027666666666666728,0.26973584939902295,0.26973593,0.07625318005516221,0.08607028702147512,0.08733333333333337,0.28370738,0.030539907407407307,0.11201984,0.0765067270540285,0.12,0.041166666666666685,0.3904543225675343,0.3904544,0.10895028965023776,0.11899739306672996,0.11999999999999988,0.41073143,0.044729398148148136,0.12842184,0.10336810878623826,0.15466666666666662,0.06233333333333335,0.5489522497357708,0.54895234,0.15372348506218422,0.15394621101600076,0.15466666666666673,0.57741904,0.0658054938271605,0.15952832,0.1325629033631054,0.3763333333333333,0.09733333333333338,1.5163201298941655,1.5163203,0.5324932595543089,0.37656403525711957,0.37633333333333335,1.5942967,0.17425756172839502,0.04856503,0.37749600214091117,0.10599999999999998,0.013500000000000068,0.3216968319867377,0.32169688,0.11147039494707825,0.10701585720491791,0.10599999999999998,0.3384626,0.03565324074074072,0.04194832,0.10794270119020133,0.5015,0.0,0.3114145677289608,0.31141448,0.42491671959108546,0.497382947624152,0.5015,0.32779205,0.04532137345678999,0.20479423,0.4935574124234051,0.6113333333333333,0.0,0.3842913575394591,0.38429153,0.7979990919775484,0.6083949847316161,0.6113333333333333,0.36770976,0.05877016975308624,0.33065242,0.6067126369520159,0.10466666666666669,0.013666666666666716,0.3189510903052373,0.31895113,0.1106231381575297,0.10580632311812099,0.10466666666666657,0.3355739,0.035298765432098755,0.04100871,0.10680700403888554
